POSITION sPOSITION WIDTH sWIDTH HEIGHT sHEIGHT AREA sAREA CENTROID sCENTROID ENERGY sENERGY A sA B sB C sC R sR BETA sBETA S sS
887 12 13.3 0.3 1 4 28 80 882 12 441 6 0.0 0.0 0.0013 0.0005 0.0 0.0 25.0 0.0 11.10 0.0 11.10 0.0
857.5 0.9 13.3 0.3 5.7 0.6 105 11 852.7 0.9 426.4 0.4 0.0 0.0 0.0013 0.0005 0.0 0.0 25.0 0.0 11.10 0.0 11.10 0.0
800.3 0.3 13.3 0.3 43.9 1.9 817 30 795.5 0.3 397.75 0.14 0.0 0.0 0.0013 0.0005 0.0 0.0 25.0 0.0 11.10 0.0 11.10 0.0
671.4 0.9 9.26 0.21 6.2 1.0 91 14 665.9 0.9 332.9 0.5 2.50 0.18 0.0 0.0 0.0 0.0 25.0 0.0 11.10 0.0 11.10 0.0
641 4 9.20 0.21 1.0 0.7 15 10 636 4 317.8 2.2 2.50 0.18 0.0 0.0 0.0 0.0 25.0 0.0 11.10 0.0 11.10 0.0
582.4 0.4 11.92 0.13 18.8 1.3 238 16 582.4 0.4 291.19 0.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.6620 0.0 1.6620 0.0
566.1 1.0 11.91 0.13 6.1 0.8 78 11 566.1 1.0 283.1 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.6620 0.0 1.6620 0.0
603.2 0.7 11.90 0.13 6.2 0.7 79 9 603.2 0.7 301.6 0.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.6620 0.0 1.6620 0.0
550.2 0.9 11.90 0.13 4.7 0.7 60 9 550.2 0.9 275.1 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.6620 0.0 1.6620 0.0
521.53 0.15 11.87 0.13 172 5 2172 54 521.53 0.15 260.76 0.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.6620 0.0 1.6620 0.0
508.2 0.4 11.86 0.13 45 3 565 37 508.2 0.4 254.09 0.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.6620 0.0 1.6620 0.0
491.1 0.9 11.85 0.13 9.9 1.1 125 14 491.1 0.9 245.6 0.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.6620 0.0 1.6620 0.0
475.6 0.7 11.84 0.13 12.2 1.2 154 14 475.6 0.7 237.8 0.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.6620 0.0 1.6620 0.0
456.9 0.3 11.83 0.13 34.0 1.9 428 23 456.9 0.3 228.47 0.17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.6620 0.0 1.6620 0.0
439.2 0.3 11.82 0.13 58.1 2.5 731 30 439.2 0.3 219.60 0.14 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.6620 0.0 1.6620 0.0
424.3 1.0 11.81 0.13 10.4 1.3 130 16 424.3 1.0 212.1 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.6620 0.0 1.6620 0.0
409.3 0.6 11.80 0.13 11.5 1.1 144 14 409.3 0.6 204.7 0.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.6620 0.0 1.6620 0.0
390.3 1.1 17.1 0.6 7.2 0.8 131 14 390.3 1.1 195.2 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.8551 0.0 9.8551 0.0
368.1 1.2 17.1 0.6 10.6 1.2 194 21 368.1 1.2 184.1 0.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.8551 0.0 9.8551 0.0
350.5 1.6 17.1 0.6 8.8 1.2 161 20 350.5 1.6 175.3 0.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.8551 0.0 9.8551 0.0
332 3 17.1 0.6 3.8 0.8 70 13 332 3 165.8 1.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.8551 0.0 9.8551 0.0
311.2 2.2 17.1 0.6 3.8 0.7 68 12 311.2 2.2 155.6 1.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.8551 0.0 9.8551 0.0
290.9 0.9 17.1 0.6 7.8 0.8 142 14 290.9 0.9 145.5 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.8551 0.0 9.8551 0.0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
228.9 1.5 17.0 0.6 2.8 0.4 50 8 228.9 1.5 114.5 0.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.8551 0.0 9.8551 0.0
177.4 0.6 20.3 0.4 13.2 0.9 286 17 177.4 0.6 88.7 0.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5325 0.0 1.5325 0.0
139.3 0.6 20.3 0.4 15.1 1.0 325 19 139.3 0.6 69.7 0.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5325 0.0 1.5325 0.0
111.1 0.9 20.3 0.4 9.6 0.8 207 16 111.1 0.9 55.5 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5325 0.0 1.5325 0.0
77.9 0.6 20.2 0.4 18.1 1.1 390 21 77.9 0.6 38.9 0.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5325 0.0 1.5325 0.0
49.3 1.6 20.2 0.4 6.8 0.8 146 17 49.3 1.6 24.6 0.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5325 0.0 1.5325 0.0
28.3 1.5 20.2 0.4 5.7 0.8 123 16 28.3 1.5 14.1 0.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5325 0.0 1.5325 0.0
